Date,Issuer,Symbol,Lead/Joint-Lead  Managers,Offer Price,Opening Price,1st Day Close,1st Day % Px Chng ,$ Change Opening,$ Change Close,Star Ratings,Performed
2004/6/23 0:00,Strategic Hotel Capital ,SLH,Goldman Sachs,14,14,14.35,0.025,0,0.35,1,
2004/6/23 0:00,Xyratex ,XRTX,Credit Suisse First Boston/Citigroup,14,14,13.95,-0.003571429,0,-0.05,1,
2004/6/24 0:00,Motive ,MOTV,JP Morgan/Thomas Weisel Partners,10,10.25,10.15,0.015,0.25,0.15,1,
2004/6/24 0:00,Multi-Fineline Electric ,MFLX,Needham,10,10.21,10.04,0.004,0.21,0.04,1,
2004/6/24 0:00,Cabela's ,CAB,Credit Suisse First Boston,20,27.95,26,0.3,7.95,6,3,
2004/6/28 0:00,Homex Development ,HXM,Citigroup/Merrill Lynch,15.8,17,17.6,0.113924051,1.2,1.8,2,
2004/6/29 0:00,Life Time Fitness ,LTM,Credit Suisse First Boston/Merrill Lynch,18.5,20.75,21,0.135135135,2.25,2.5,3,
2004/6/29 0:00,Design Within Reach ,DWRI,CIBC World Markets,12,14.8,16.43,0.369166667,2.8,4.43,2,
2004/6/30 0:00,WellCare Group,WCG,Morgan Stanley,17,19.3,19.53,0.148823529,2.3,2.53,2,
2004/7/7 0:00,Holly Energy Partners,HEP,Goldman Sachs,22.25,23.5,24.55,0.103370787,1.25,2.3,3,
2004/7/8 0:00,KongZhong ,KONG,UBS Investment Bank,10,10.25,10.1,0.01,0.25,0.1,3,Missed
2004/7/8 0:00,NetLogic Mircosystems ,NETL,Merrill Lynch/Lehman Brothers,12,12.3,11.51,-0.040833333,0.3,-0.49,2,Missed
2004/7/9 0:00,Affirmative Insurance Holdings ,AFFM,Piper Jaffray,14,14,14.02,0.001428571,0,0.02,1,
2004/7/12 0:00,Domino's Pizza ,DPZ,JP Morgan/Citigroup,14,14,13.5,-0.035714286,0,-0.5,1,
2004/7/13 0:00,HomeBanc,HMB,JP Morgan/Friedman Billings Ramsey,7.5,7.5,8.15,0.086666667,0,0.65,1,
2004/7/14 0:00,Phase Forward ,PFWD,Thomas Weisel Partners,7.5,8.75,9.35,0.246666667,1.25,1.85,2,
2004/7/15 0:00,Collegiate Funding Services ,CFSI,JP Morgan/Merrill Lynch,16,16,15.64,-0.0225,0,-0.36,2,Missed
2004/7/15 0:00,Freescale Semiconductor ,FSL,Goldman Sachs/Citigroup/JP Morgan,13,13,14.02,0.078461538,0,1.02,2,
2004/7/15 0:00,LG. Philips LCD  (7/22/04),LPL,LG Investment & Securities/Morgan Stanley/UBS Investment Bank,15,14.4,14.05,-0.063333333,-0.6,-0.95,1,
2004/7/15 0:00,Xenogen ,XGEN,Thomas Weisel Partners,7,8,7.5,0.071428571,1,0.5,2,
2004/7/15 0:00,QC Holdings ,QCCO,Ferris Baker Watts/JMP Securities,14,14.5,15.2,0.085714286,0.5,1.2,2,
2004/7/15 0:00,Greenfield Online ,SRVY,Lehman Brothers,13,16,18.7,0.438461538,3,5.7,2,
2004/7/19 0:00,McCormick & Schmick Holdings ,MSSR,Banc of America,12,12.03,12.34,0.028333333,0.03,0.34,1,
2004/7/21 0:00,Idenix Pharmaceuticals ,IDIX,Goldman Sachs/Banc of America,14,14.08,13.45,-0.039285714,0.08,-0.55,2,Missed
2004/7/21 0:00,Blackbaud ,BLKB,JP Morgan/Banc of America,8,8.35,8.55,0.06875,0.35,0.55,2,
2004/7/21 0:00,Dex Media ,DEX,Morgan Stanley/Lehman Brothers/Merrill Lynch,19,19,19.5,0.026315789,0,0.5,2,
2004/7/21 0:00,Kanbay International ,KBAY,UBS Investment Bank,13,13,15.2,0.169230769,0,2.2,2,
2004/7/21 0:00,NEUROMetrix ,NURO,Punk Ziegel/WR Hambrecht,8,8.11,8.05,0.00625,0.11,0.05,1,
2004/7/22 0:00,Auxilium Pharmaceuticals ,AUXL,Deutsche Bank,7.5,7.6,7.2,-0.04,0.1,-0.3,1,
2004/7/22 0:00,Lumera ,LMRA,Paulson Investment,6.95,7.03,6.01,-0.135251799,0.08,-0.94,1,
2004/7/22 0:00,Top Tankers ,TOPT,Cantor Fitzgerald,11,11,10.6,-0.036363636,0,-0.4,1,
2004/7/22 0:00,Bucyrus International ,BUCY,Goldman Sachs,18,20.15,22.5,0.25,2.15,4.5,2,
2004/7/27 0:00,Gramercy Capital ,GKK,Wachovia/Merrill Lynch,15,15,15,0,0,0,1,
2004/7/27 0:00,MannKind ,MNKD,UBS Investment Bank,14,15.49,14.08,0.005714286,1.49,0.08,2,
2004/7/28 0:00,Volterra Semiconductor ,VLTR,Goldman Sachs,8,8.1,8.25,0.03125,0.1,0.25,1,
2004/7/29 0:00,MortgageIT Holdings ,MHL,UBS Investment Bank/Merrill Lynch,12,12,12,0,0,0,1,
2004/7/29 0:00,EnerSys ,ENS,Morgan Stanley/Lehman Brothers,12.5,12.5,12.5,0,0,0,1,
2004/8/4 0:00,Rightnow Technologies ,RNOW,Morgan Stanley/Thomas Weisel,7,7.02,7,0,0.02,0,1,
2004/8/4 0:00,New River Pharmaceuticals ,NRPH,WR Hambrecht,8,8.01,7.5,-0.0625,0.01,-0.5,1,
2004/8/4 0:00,Commercial Vehicle Group ,CVGI,Credit Suisse First Boston,13,13.05,13.1,0.007692308,0.05,0.1,1,
2004/8/5 0:00,Syneron Medical Ltd. ,ELOS,Citigroup,12,12.02,10.75,-0.104166667,0.02,-1.25,1,
2004/8/5 0:00,NAVTEQ ,NVT,Credit Suisse First Boston/Merrill Lynch,22,25.05,25.3,0.15,3.05,3.3,3,
2004/8/5 0:00,BioMed Realty Trust,BMR,Raymond James,15,16,15.9,0.06,1,0.9,1,
2004/8/18 0:00,Google ,GOOG,Morgan Stanley/Credit Suisse First Boston,85,100.01,100.335,0.180411765,15.01,15.335,N/C,
2004/8/9 0:00,WPT Enterprises ,WPTE,Feltl and Company,8,9.15,6.86,-0.1425,1.15,-1.14,1,
2004/8/10 0:00,Placer Sierra Bancshares ,PLSB,Friedman Billings Ramsey,20,20.4,19.5,-0.025,0.4,-0.5,3,Missed
2004/8/10 0:00,Kite Realty Group Trust ,KRG,Lehman Brothers/Wachovia,13,13,13,0,0,0,1,
2004/8/10 0:00,Westlake Chemical ,WLK,Credit Suisse First Boston/JP Morgan/Deutsche Bank,14.5,14.5,14.65,0.010344828,0,0.15,1,
2004/8/11 0:00,Extra Space Storage ,EXR,UBS Investment Bank/Merrill Lynch,12.5,12.76,12.5,0,0.26,0,1,
2004/8/11 0:00,American Campus Communities (ACC),ACC,Citigroup/Deutsche Bank,17.5,17.5,17.5,0,0,0,1,
2004/8/11 0:00,Archipelago Holdings ,AX,Goldman Sachs/JP Morgan,11.5,11.5,12.3,0.069565217,0,0.8,1,
2004/8/11 0:00,Stereotaxis ,STXS,Goldman Sachs/Bear Stearns,8,8,7.82,-0.0225,0,-0.18,1,
2004/8/11 0:00,EuroBancshares ,EUBK,"Keefe, Bruyette & Woods/UBS Investment Bank",14,14.75,15.9,0.135714286,0.75,1.9,2,
2004/8/12 0:00,Cohen & Steers ,CNS,Merrill Lynch,13,13.11,13,0,0.11,0,2,Missed
2004/8/26 0:00,eCOST.com ,ECST,William Blair,5.8,6.4,5.999,0.034310345,0.6,0.199,1,
2004/9/14 0:00,StoneMor Partners L.P. ,STON,Lehman Brothers,20.5,22.4,21.6,0.053658537,1.9,1.1,2,
2004/9/20 0:00,Nephros ,NEP,The Shemano Group/National Securities,6,6,5.85,-0.025,0,-0.15,1,
2004/9/22 0:00,Educate ,EEEE,Goldman Sachs/Merrill Lynch,12.2,12.2,11.99,-0.017213115,0,-0.21,2,Missed
2004/9/22 0:00,Beacon Roofing Supply ,BECN,JP Morgan/William Blair,13,14.51,15.99,0.23,1.51,2.99,1,Missed
2004/9/22 0:00,ValleyBancorp ,VLLY,Sandler O'Niell & Partners,18,23.5,21.03,0.168333333,5.5,3.03,3,
2004/9/23 0:00,Cogent Systems ,COGT,Morgan Stanley/JP Morgan,12,16.02,17.98,0.498333333,4.02,5.98,3,
2004/9/27 0:00,WebSideStory ,WSSI,Friedman Billings Ramsey/RBC Capital Markets,8.5,9.3,9.04,0.063529412,0.8,0.54,1,
2004/9/28 0:00,CPFL Energia ,CPL,Merrill Lynch/Pactual Capital,18,18,18,0,0,0,2,Missed
2004/9/28 0:00,JAMDAT Mobile ,JMDT,Lehman Brothers/Merrill Lynch,16,23,22.51,0.406875,7,6.51,3,
2004/9/28 0:00,51job ,JOBS,Morgan Stanley,14,18.98,21.15,0.510714286,4.98,7.15,2,
2004/9/29 0:00,Primus Guaranty ,PRS,Lehman Brothers/Morgan Stanley,13.5,13.5,13.5,0,0,0,3,Missed
2004/9/29 0:00,Ness Technologies ,NSTC,Lehman Brothers/Merrill Lynch,12,12.01,12.85,0.070833333,0.01,0.85,1,
2004/9/29 0:00,CallWave ,CALL,Deutsche Bank,10,11,9.55,-0.045,1,-0.45,2,
2004/9/30 0:00,PeopleSupport ,PSPT,SG Cowen,7,7.07,6.5,-0.071428571,0.07,-0.5,1,
2004/9/30 0:00,Eagle Hospitality Properties Trust ,EHP,A.G. Edwards/Wachovia,9.75,10,10.25,0.051282051,0.25,0.5,1,
2004/10/4 0:00,Texas Roadhouse ,TXRH,Banc of America/Wachovia Securities,17.5,21.5,22.46,0.283428571,4,4.96,2,
2004/10/4 0:00,Theravance ,THRX,Merrill Lynch/Lehman Brothers,16,19,18.11,0.131875,3,2.11,2,
2004/10/6 0:00,Gold Kist Holdings ,GKIS,Merrill Lynch,11,11.25,11.4,0.036363636,0.25,0.4,1,
2004/10/6 0:00,Thomas Properties Group ,TPGI,Freidman Billing Ramsey/UBS Investment Bank,12,12.02,12.06,0.005,0.02,0.06,1,
2004/10/6 0:00,IntraLase ,ILSE,Banc of America,13,15.75,16.25,0.25,2.75,3.25,2,
2004/10/6 0:00,New York & Company ,NWY,Bear Stearns/JP Morgan,17,19,19.3,0.135294118,2,2.3,2,
2004/10/7 0:00,Hutchison Telecommunications International,HTX,Goldman Sacha (Asia),11.67,11.35,11.26,-0.035132819,-0.32,-0.41,1,
2004/10/7 0:00,B&G Foods Holdings,BGF,RBC Capital Markets/Credit Suisse First Boston/Merrill Lynch,15,15.05,15,0,0.05,0,1,
2004/10/12 0:00,Gurunet ,GRU,Maxium CapitalEarlybird Capital,5,5,5.09,0.018,0,0.09,1,
2004/10/12 0:00,Huron Consulting Group ,HURN,UBS Investment Bank/Deutsche Bank,15.5,18.5,18.9,0.219354839,3,3.4,2,
2004/10/14 0:00,CoTherix ,CTRX,CIBC World Markets/Piper Jaffray,6,6.01,6,0,0.01,0,1,
2004/10/14 0:00,China Finance Online ,JRJC,JP Morgan,13,15.5,11.7,-0.1,2.5,-1.3,3,
2004/10/18 0:00,Interchange ,INCX,Roth Capital Partners,8,8.3,7.65,-0.04375,0.3,-0.35,1,
2004/10/19 0:00,VNUS Medical Technologies,VNUS,Banc of America/Piper Jaffray,15,15.5,15.04,0.002666667,0.5,0.04,2,
2004/10/19 0:00,Celebrate Express ,BDAY,SG Cowen,15.4,16.25,16.7,0.084415584,0.85,1.3,2,
2004/10/20 0:00,Sunstone Hotel Investors ,SHO,Citigroup/Merrill Lynch/Morgan Stanley,17,17,17,0,0,0,1,
2004/10/20 0:00,Tower Group ,TWGP,Friedman Billings Ramsey,8.5,8.74,8.95,0.052941176,0.24,0.45,1,
2004/10/20 0:00,TelVent GIT ,TLVT,Merrill Lynch/Lehman Brothers,9,9.05,9.02,0.002222222,0.05,0.02,1,
2004/10/21 0:00,U-Store-It Trust ,YSI,Lehman Brothers,16,17,16.5,0.03125,1,0.5,1,
2004/10/25 0:00,NorthStar Realty Finance ,NRF,Friedman Billings Ramsey,9,8.9,8.75,-0.027777778,-0.1,-0.25,1,
2004/10/25 0:00,Shopping.com ,SHOP,Goldman Sachs/Credit Suisse First Boston,18,22.95,28.8,0.6,4.95,10.8,3,
2004/10/27 0:00,FoxHollow Technologies ,FOXH,JP Morgan/Piper Jaffray,14,16.25,20.4,0.457142857,2.25,6.4,1,Missed
2004/10/27 0:00,GMH Communities Trust,GCT,Banc of America/Merrill Lynch,12,12.05,12,0,0.05,0,1,
2004/10/27 0:00,Calamos Asset Management ,CLMS,Citigroup,18,18,19.92,0.106666667,0,1.92,3,
2004/10/27 0:00,eLong ,LONG,Deutsche Bank Securities,13.5,22,14.4,0.066666667,8.5,0.9,3,
2004/10/27 0:00,DreamWorks Animation SKG ,DWA,Goldman Sachs/JP Morgan,28,39.5,38.75,0.383928571,11.5,10.75,3,
2004/10/27 0:00,Build-A-Bear Workshop ,BBW,Credit Suisse First Boston/Citigroup,20,27,25.05,0.2525,7,5.05,3,
2004/10/28 0:00,Mechel Steel Group OAO ,MTL,UBS Investment Bank,21,21,20.5,-0.023809524,0,-0.5,3,Missed
2004/10/28 0:00,Rand Acquisition,RACQU,EarlyBirdCapital,6,6,6.02,0.003333333,0,0.02,1,
2004/10/28 0:00,Digital Realty Trust ,DLR,Citigroup/Merrill Lynch,12,12,12,0,0,0,1,
2004/10/28 0:00,U.S. Shipping Partners L.P. ,USS,Citigroup/Lehman Brothers,22.25,23,23.25,0.04494382,0.75,1,2,
2004/11/1 0:00,Aames Investment ,AIC,Friedman Billings Ramsey,8.5,8.99,9.3,0.094117647,0.49,0.8,1,
2004/11/4 0:00,Arlington Tankers Ltd. ,ATB,UBS Investment Bank/Jefferies,20,22.3,22.04,0.102,2.3,2.04,3,
2004/11/4 0:00,MarketAxess Holdings ,MKTX,Credit Suisse First Boston/JP Morgan,11,12.75,17.49,0.59,1.75,6.49,2,
2004/11/8 0:00,"Copano Energy, LLC ",CPNO,RBC Capital Markets,20,23,23,0.15,3,3,1,Missed
2004/11/9 0:00,China Netcom Group ,CN,China International/Citigroup/Goldman Sachs (Asia),21.82,23.85,24.9,0.141154904,2.03,3.08,1,Missed
2004/11/9 0:00,Zip Realty ,ZIPR,UBS Investment Bank/Deutsche Bank,13,17,16.3,0.253846154,4,3.3,2,
2004/11/10 0:00,Ormat Technologies,ORA,Lehman Brothers/Deutsche Bank,15,15.2,15.67,0.044666667,0.2,0.67,2,
2004/11/10 0:00,Nalco Holding,NLC,Goldman Sachs/Citigroup,15,15.15,16.2,0.08,0.15,1.2,1,
2004/11/15 0:00,InPhonic ,INPC,Deutsche Bank/JP Morgan,19,23.01,24,0.263157895,4.01,5,2,
2004/11/17 0:00,Specialty Underwriters' Alliance ,SUAI,Friedman Billings Ramsey,9.5,9.91,9.57,0.007368421,0.41,0.07,1,
2004/11/17 0:00,PRA International ,PRAI,Credit Suisse First Boston/Bear Stearns,19,21,21,0.105263158,2,2,2,
2004/11/17 0:00,Iowa Telecommunications Services ,IWA,Morgan Stanley/Merrill Lynch,19,20.58,20.8,0.094736842,1.58,1.8,1,
2004/11/18 0:00,Coinmach Service ,DRY,Merrill Lynch,13.64,13.64,13.64,0,0,0,1,
2004/11/18 0:00,Monolithic Power Systems ,MPWR,Goldman Sachs/Merrill Lynch,8.5,9.06,9.84,0.157647059,0.56,1.34,2,
2004/11/18 0:00,PortalPlayer ,PLAY,Citigroup/Credit Suisse First Boston,17,25.6,25.8,0.517647059,8.6,8.8,3,
2004/11/22 0:00,UAP Holdings ,UAPH,Goldman Sachs/Credit Suisse First Boston/UBS Investment Bank,16,16.25,16.32,0.02,0.25,0.32,2,
2004/12/2 0:00,Ninetowns Digital World Trade Holdings ,NINE,JP Morgan,11,14,11.4,0.036363636,3,0.4,3,
2004/12/7 0:00,CABG Medical ,CABG,Feltl/Ladenburg Thalmann,5.5,6.4,6.09,0.107272727,0.9,0.59,1,
2004/12/8 0:00,Foundation Coal Holdings ,FCL,Morgan Stanley/Citigroup,22,23.35,21.75,-0.011363636,1.35,-0.25,2,
2004/12/8 0:00,OccuLogix ,RHEO,Citigroup,12,13,12,0,1,0,2,
2004/12/8 0:00,SYMMETRY Medical ,SMA,Banc of America/Credit Suisse First Boston,15,17.25,18.6,0.24,2.25,3.6,2,
2004/12/9 0:00,First State Financial ,FSTF,Advest,12,12.75,12.72,0.06,0.75,0.72,3,Missed
2004/12/9 0:00,Bill Barrett ,BBG,Goldman Sachs,25,27.5,29.05,0.162,2.5,4.05,3,
2004/12/9 0:00,HouseValues ,SOLD,Credit Suisse First Boston/JP Morgan,15,18,15.74,0.049333333,3,0.74,3,
2004/12/9 0:00,Adeza Biomedical ,ADZA,UBS Investment Bank,16,17,19.7,0.23125,1,3.7,2,
2004/12/9 0:00,Community Bancorp ,CBON,Keefe Bruyette & Woods/D.A. Davidson,23,28.5,29.35,0.276086957,5.5,6.35,3,
2004/12/13 0:00,Conor Medsystems ,CONR,Citigroup,13,13.1,13.26,0.02,0.1,0.26,2,Missed
2004/12/13 0:00,Comstock Homebuilding Companies ,CHCI,BB&T Capital Markets,16,19,16.75,0.046875,3,0.75,3,
2004/12/13 0:00,Orange 21 ,ORNG,Roth Capital Partners/First Albany,8.75,9.65,10,0.142857143,0.9,1.25,2,
2004/12/13 0:00,BlueLinx Holdings ,BXC,Goldman Sachs/Morgan Stanley,13.5,13.5,13.5,0,0,0,1,
2004/12/13 0:00,Knoll ,KNL,Goldman Sachs/UBS Investment Bank,15,16.3,17.1,0.14,1.3,2.1,2,
2004/12/14 0:00,Cascade Microtech ,CSCD,Lehman Brothers/JP Morgan,14,14.43,13.75,-0.017857143,0.43,2,2,
2004/12/14 0:00,Great Wolf Resorts ,WOLF,Citigroup,17,22.5,21,0.235294118,5.5,4,2,
2004/12/14 0:00,Las Vegas Sands ,LVS,Goldman Sachs,29,41.9,46.56,0.605517241,12.9,17.56,3,
2004/12/14 0:00,The9 Limited ,NCTY,Bear Stearns/CLSA CIBC World Markets,17,19,21,0.235294118,2,4,2,
2004/12/15 0:00,Spirit Finance ,SFC,Banc of America/Citigroup,11,12.05,12.4,0.127272727,1.05,1.4,1,Missed
2004/12/15 0:00,Feldman Mall Properties ,FMP,Friedman Billings Ramsey,13,13,12.85,-0.011538462,0,-0.15,1,
2004/12/15 0:00,Herbalife ,HLF,Merrill Lynch/Morgan Stanley,14,14,14.72,0.051428571,0,0.72,2,
2004/12/15 0:00,Interline Brands ,IBI,Credit Suisse First Boston/Lehman Brothers,15,15,17.3,0.153333333,0,2.3,2,
2004/12/15 0:00,Otelco Telecommunications ,OTT,CIBC World Markets/RBC Capital Markets/UBS Investment Bank,15.2,15.35,15.25,0.003289474,0.15,0.05,1,
2004/12/15 0:00,Cambridge Display Technology ,OLED,SG Cowen,12,12.7,11.27,-0.060833333,0.7,-0.73,1,
2004/12/15 0:00,Advance America Cash Advance ,AEA,Morgan Stanley,15,20.5,20.5,0.366666667,5.5,5.5,3,
2004/12/15 0:00,Arbinet-thexchange ,ARBX,Merrill Lynch/Lehman Brothers,17.5,26.85,29,0.657142857,9.35,11.5,3,
2004/12/15 0:00,KMG AMERICA ,KMA,Friedman Billings Ramsey,9.5,10.5,10.8,0.136842105,1,1.3,2,
2004/12/16 0:00,Warren Resources ,WRES,KeyBanc Capital Markets,7.5,10,9.2,0.226666667,2.5,1.7,2,Missed
2004/12/16 0:00,MHI ,MDH,BB&T Capital Markets,10,10,10,0,0,0,1,
2003/2/11 0:00,Bancshares of Florida,BOFL,Advest,10,10.5,10.186,0.0186,0.5,0.186,1,
2003/2/12 0:00,Infinity Property & Casualty ,IPCC,CS First Boston/Merrill Lynch,16,16,15.9,-0.00625,0,-0.1,1,
2003/2/14 0:00,Accredited Home Lenders ,LEND,"Friedman, Billings",8,8,7.25,-0.09375,0,-0.75,1,
2003/2/28 0:00,Endurance Specialty Holdings,ENH,Goldman Sachs/Merrill Lynch,23,23.01,23,0,0.01,0,1,
2003/3/4 0:00,Telkom SA ,TKG,Deutsche Bank/Merrill Lynch,13.98,14.1,13.9,-0.005722461,0.12,-0.08,1,
2003/5/12 0:00,iPayment ,IPMT,Bear Stearns/Wachovia,16,19.3,21.02,0.31375,3.3,5.02,2,
2003/5/15 0:00,Redline Performance Products ,RED,GunnAllen Financial,4.5,4.5,4.5,0,0,0,1,
2003/6/11 0:00,FormFactor,FORM,Morgan Stanley,14,19,17.58,0.255714286,5,3.58,3,
2003/6/24 0:00,Maguire Properties ,MPG,CS First Boston/Citigroup,19,19,19,0,0,0,1,
2003/6/24 0:00,American Financial Realty Trust ,AFR,Banc of America/Friedman Billings,12.5,14.25,14.25,0.14,1.75,1.75,2,
2003/7/1 0:00,Molina Healthcare ,MOH,Banc of America/CIBC World Markets,17.5,21,20,0.142857143,3.5,2.5,3,
2003/7/1 0:00,AXIS Capital Holdings Limited ,AXS,Morgan Stanley/Citigroup Capital Markets,22,25.5,25.55,0.161363636,3.5,3.55,3,
2003/7/9 0:00,Digital Theater Systems ,DTSI,SG Cowen,17,21,24.92,0.465882353,4,7.92,2,
2003/7/16 0:00,InterVideo ,IVII,SG Cowen/SoundView Technology,14,19,18.69,0.335,5,4.69,1,Missed
2003/7/23 0:00,Integrated Alarm Services Group ,IASG,Friedman Billings,9.25,9.41,9.43,0.019459459,0.16,0.18,2,Missed
2003/7/23 0:00,iPass ,IPAS,Morgan Stanley/CS First Boston,14,14,18.67,0.333571429,0,4.67,3,
2003/7/30 0:00,NETGEAR,NTGR,Lehman Brothers,14,19.15,17.69,0.263571429,5.15,3.69,3,
2003/8/1 0:00,Citadel Broadcasting ,CDL,Goldman Sachs/CS First Boston,19,20.75,20.65,0.086842105,1.75,1.65,3,
2003/8/6 0:00,CapitalSource,CSE,CS First Boston/Citigroup/Wachovia,14.5,16.95,18.2,0.255172414,2.45,3.7,3,
2003/8/11 0:00,Direct General ,DRCT,"Keefe, Bruyette & Woods",21,23.75,25,0.19047619,2.75,4,3,
2003/8/12 0:00,Texas Capital Bancshares ,TCBI,Lehman Brothers,11,11.89,11.99,0.09,0.89,0.99,2,
2003/8/12 0:00,Gladstone Commercial ,GOOD,"Ferris, Baker, Watts/Jefferies",15,15.4,15.03,0.002,0.4,0.03,1,
2003/8/18 0:00,Providence Service ,PRSC,SunTrust Robinson Humphrey/Jefferies,12,13.25,14,0.166666667,1.25,2,3,
2003/8/26 0:00,Ashford Hospitality Trust ,AHT,Friedman Billings,9,9,9,0,0,0,1,
2003/9/17 0:00,National Financial Partners ,NFP,Goldman Sachs/Merrill Lynch,23,26.25,26.25,0.141304348,3.25,3.25,3,
2003/9/18 0:00,SigmaTel ,SGTL,Merrill Lynch/JP Morgan,15,19,19.8,0.32,4,4.8,3,
2003/9/23 0:00,Journal Co. ,JRN,Morgan Stanley/Robert W. Baird,15,16.1,16.25,0.083333333,1.1,1.25,3,
2003/9/23 0:00,AMIS Holdings,AMIS,CS First Boston/Goldman Sachs,20,21.06,20.1,0.005,1.06,0.1,3,
2003/9/24 0:00,Anchor Glass Container ,AGCC,Credit Suisse First Boston/Merrill Lynch,16,15.9,16.8,0.05,-0.1,0.8,3,Missed
2003/9/24 0:00,RedEnvelope ,REDE,WR Hambrecht+Co.,14,14.85,14.55,0.039285714,0.85,0.55,1,
2003/10/2 0:00,LKQ,LKQX,Robert W. Baird/Jefferies,13,14.25,15.01,0.154615385,1.25,2.01,2,
2003/10/7 0:00,Acusphere ,ACUS,SG Cowen,14,16.02,14.03,0.002142857,2.02,0.03,2,
2003/10/9 0:00,DigitalNet Holdings ,DNET,Citigroup/UBS Investment Bank,17,19.66,20.96,0.232941176,2.66,3.96,2,
2003/10/16 0:00,Advancis Pharmaceutical ,AVNC,Lehman Brothers,10,10.01,10,0,0.01,0,1,
2003/10/23 0:00,First Potomac Realty Trust ,FPO,Ferris Baker Watts/McDonald Investments,15,15.8,16.03,0.068666667,0.8,1.03,1,
2003/10/23 0:00,Carter's,CRI,Goldman Sachs,19,24.05,24.65,0.297368421,5.05,5.65,2,
2003/10/29 0:00,CancerVex,CNVX,Lehman Brothers,12,12.01,12,0,0.01,0,2,Missed
2003/10/29 0:00,Genitope ,GTOP,WR Hambrecht+Co.,9,9,10,0.111111111,0,1,1,
2003/10/29 0:00,Centennial Specialty Foods ,CHLE,JP Turner,5,4.5,4.4,-0.12,-0.5,-0.6,1,
2003/10/29 0:00,Myogen,MYOG,CS First Boston/JP Morgan,14,14.3,14.9,0.064285714,0.3,0.9,2,
2003/10/30 0:00,First Marblehead ,FMD,Goldman Sachs/JP Morgan,16,18.5,22.15,0.384375,2.5,6.15,3,
2003/10/30 0:00,Overnite ,OVNT,Credit Suisse First Boston/Morgan Stanley,19,21.55,22.16,0.166315789,2.55,3.16,3,
2003/11/5 0:00,NitroMed ,NTMD,Deutsche Bank/JP Morgan,11,11.44,9.29,-0.155454545,0.44,-1.71,2,Missed
2003/11/5 0:00,Pharmion ,PHRM,Morgan Stanley/JP Morgan,14,14.6,14,0,0.6,0,2,
2003/11/5 0:00,Coast Financial Holdings ,CFHI,Sterne Agee & Leach,12,12.51,13.45,0.120833333,0.51,1.45,3,
2003/11/6 0:00,Quality Distribution,QLTY,Credit Suisse First Boston/Bear Stearns,17,20.36,18.75,0.102941176,3.36,1.75,3,
2003/11/11 0:00,Marlin Business Services ,MRLN,US Bancorp Piper Jaffray/Wm Blair,14,15.59,16.15,0.153571429,1.59,2.15,3,
2003/11/12 0:00,Tessera Technologies ,TSRA,Lehman Brothers/Merrill Lynch,13,15.09,18.5,0.423076923,2.09,5.5,2,
2003/11/13 0:00,LECG,XPRT,UBS Investment Bank,17,22.01,21.03,0.237058824,5.01,4.03,2,
2003/11/19 0:00,Whiting Petroleum Holdings ,WLL,Merrill Lynch/AG Edwards,15.5,16.4,16.27,0.049677419,0.9,0.77,3,Missed
2003/11/19 0:00,Callidus Software ,CALD,Citigroup,14,17.2,17.37,0.240714286,3.2,3.37,2,
2003/11/20 0:00,Buffalo Wild Wings ,BWLD,RBC Capital Markets/SG Cowen,17,21.8,22.95,0.35,4.8,5.95,3,
2003/11/24 0:00,Nexstar Broadcasting Group ,NXST,Banc of America/Bear Stearns,14,13.98,13.25,-0.053571429,-0.02,-0.75,2,Missed
2003/11/24 0:00,SIRVA ,SIR,CS First Boston/Goldman Sachs,18.5,18.5,18.1,-0.021621622,0,-0.4,3,Missed
2003/11/24 0:00,SYNNEX ,SNX,Bear Stearns,14.5,14.15,14.2,-0.020689655,-0.35,-0.3,3,Missed
2003/11/24 0:00,Pinnacle Airlines ,PNCL,Morgan Stanley,14,14.01,14.05,0.003571429,0.01,0.05,3,
2003/11/24 0:00,Conn's ,CONN,Stephens/SunTrust Robinson Humphrey,14,15.13,15.04,0.074285714,1.13,1.04,2,
2003/11/25 0:00,Open Solutions ,OPEN,Bear Stearns,17,19,18.66,0.097647059,2,1.66,3,
2003/12/3 0:00,Aspen Insurance Holdings ,AHL,Credit Suisse First Boston/Goldman Sachs,22.5,25,24.05,0.068888889,2.5,1.55,3,
2003/12/3 0:00,American Equity Investment Life Holding ,AEL,Merrill Lynch/Advest,9,9,9.05,0.005555556,0,0.05,3,
2003/12/4 0:00,Volume Service America Holdings ,CVP,CIBC Worldwide/UBS Investment Bank,15,15.1,15.26,0.017333333,0.1,0.26,1,
2003/12/8 0:00,Ctrip.com International ,CTRP,Merrill Lynch,18,24.01,33.94,0.885555556,6.01,15.94,3,
2003/12/10 0:00,NPTest Holdings ,NPTT,Citigroup/CS First Boston,12,11.6,11.49,-0.0425,-0.4,-0.51,2,Missed
2003/12/10 0:00,Nelnet ,NNI,JP Morgan/Banc of America,21,22.05,21.8,0.038095238,1.05,0.8,3,
2003/12/11 0:00,Natural Golf,NAX,Gilford Securities,5,5.05,5,0,0.05,0,1,
2003/12/11 0:00,Compass Mineral International ,CMP,Goldman Sachs/CS First Boston,13,13,13.75,0.057692308,0,0.75,2,
2003/12/11 0:00,Central Freight Lines ,CENF,Bear Stearns,15,16.2,17.35,0.156666667,1.2,2.35,2,
